image_ids,splits
5244,train2014
560567,train2014
365802,train2014
54918,train2014
236767,train2014
112604,train2014
236769,train2014
479721,train2014
479720,train2014
54912,train2014
236596,train2014
179302,train2014
115374,train2014
331759,train2014
307966,train2014
26939,train2014
152003,train2014
335441,train2014
367537,train2014
367538,train2014
432956,train2014
307968,train2014
26932,train2014
49901,train2014
484113,train2014
571318,train2014
49904,train2014
571311,train2014
168522,train2014
157639,train2014
255216,train2014
173695,train2014
255214,train2014
149566,train2014
43739,train2014
216191,train2014
495692,train2014
273427,train2014
495699,train2014
273421,train2014
387635,train2014
447795,train2014
209813,train2014
26686,train2014
26685,train2014
50340,train2014
58413,train2014
449422,train2014
151671,train2014
302213,train2014
496522,train2014
157989,train2014
292133,train2014
157981,train2014
1401,train2014
1407,train2014
428851,train2014
157986,train2014
385555,train2014
403423,train2014
35190,train2014
508140,train2014
491899,train2014
317323,train2014
330084,train2014
330086,train2014
151581,train2014
330082,train2014
49478,train2014
330088,train2014
93267,train2014
544341,train2014
369074,train2014
544348,train2014
544349,train2014
530869,train2014
143006,train2014
476984,train2014
143003,train2014
222917,train2014
79591,train2014
530863,train2014
106964,train2014
222913,train2014
540459,train2014
130545,train2014
443545,train2014
405141,train2014
324115,train2014
28420,train2014
190732,train2014
93666,train2014
258566,train2014
324112,train2014
351262,train2014
384346,train2014
181422,train2014
343948,train2014
497698,train2014
497694,train2014
189656,train2014
428288,train2014
277122,train2014
563559,train2014
221755,train2014
262171,train2014
262172,train2014
224017,train2014
416570,train2014
509235,train2014
476324,train2014
72133,train2014
196283,train2014
65938,train2014
205010,train2014
214848,train2014
475980,train2014
475984,train2014
475988,train2014
422855,train2014
444916,train2014
570474,train2014
515928,train2014
550359,train2014
444912,train2014
445879,train2014
515924,train2014
550356,train2014
281091,train2014
328101,train2014
550353,train2014
55973,train2014
117447,train2014
525721,train2014
32356,train2014
430621,train2014
196016,train2014
535995,train2014
535994,train2014
333067,train2014
295958,train2014
134294,train2014
368840,train2014
537844,train2014
564348,train2014
224989,train2014
389326,train2014
536711,train2014
220408,train2014
308825,train2014
223664,train2014
436665,train2014
308829,train2014
436662,train2014
436660,train2014
7544,train2014
412955,train2014
564341,train2014
250639,train2014
53339,train2014
26105,train2014
250630,train2014
26101,train2014
330181,train2014
438255,train2014
418847,train2014
418844,train2014
572206,train2014
345455,train2014
289514,train2014
37458,train2014
336159,train2014
147934,train2014
329276,train2014
182300,train2014
138161,train2014
280437,train2014
138166,train2014
452250,train2014
19980,train2014
562904,train2014
472609,train2014
562901,train2014
167548,train2014
70502,train2014
167541,train2014
209066,train2014
18482,train2014
387045,train2014
553192,train2014
33481,train2014
317573,train2014
108964,train2014
71675,train2014
387048,train2014
33488,train2014
487953,train2014
58349,train2014
294775,train2014
313260,train2014
246154,train2014
232451,train2014
530002,train2014
316281,train2014
106107,train2014
106104,train2014
536535,train2014
113216,train2014
62770,train2014
113211,train2014
113212,train2014
534713,train2014
102610,train2014
534711,train2014
534716,train2014
36503,train2014
112166,train2014
230345,train2014
439384,train2014
294837,train2014
517382,train2014
30681,train2014
278656,train2014
133153,train2014
278653,train2014
299850,train2014
85974,train2014
336843,train2014
47554,train2014
487378,train2014
262261,train2014
223790,train2014
517655,train2014
103059,train2014
517652,train2014
372980,train2014
138836,train2014
326239,train2014
372989,train2014
138830,train2014
493368,train2014
475169,train2014
454860,train2014
454863,train2014
454862,train2014
471895,train2014
516380,train2014
240043,train2014
238117,train2014
137382,train2014
78059,train2014
137385,train2014
171353,train2014
167494,train2014
523366,train2014
394806,train2014
526782,train2014
99599,train2014
239644,train2014
526781,train2014
99598,train2014
109708,train2014
360517,train2014
279012,train2014
284901,train2014
569645,train2014
344477,train2014
102879,train2014
525782,train2014
146561,train2014
531873,train2014
370162,train2014
399984,train2014
520553,train2014
399981,train2014
399983,train2014
239398,train2014
229947,train2014
229940,train2014
509985,train2014
229942,train2014
173196,train2014
523098,train2014
401287,train2014
229949,train2014
184325,train2014
170180,train2014
184320,train2014
273743,train2014
527786,train2014
493121,train2014
180436,train2014
509988,train2014
228098,train2014
100503,train2014
100506,train2014
457360,train2014
47084,train2014
449985,train2014
47087,train2014
406391,train2014
218830,train2014
374130,train2014
330578,train2014
420964,train2014
500317,train2014
551299,train2014
479880,train2014
157783,train2014
442531,train2014
493699,train2014
486777,train2014
452854,train2014
361648,train2014
201078,train2014
452859,train2014
455808,train2014
455809,train2014
521205,train2014
521200,train2014
19428,train2014
553671,train2014
170558,train2014
330572,train2014
521209,train2014
375743,train2014
324165,train2014
559733,train2014
391971,train2014
448761,train2014
68688,train2014
287760,train2014
484739,train2014
484734,train2014
397724,train2014
235430,train2014
337007,train2014
522579,train2014
292845,train2014
264591,train2014
522575,train2014
404823,train2014
404826,train2014
42060,train2014
415589,train2014
282998,train2014
203302,train2014
417413,train2014
456569,train2014
311448,train2014
38899,train2014
247699,train2014
38895,train2014
17474,train2014
38890,train2014
17476,train2014
256921,train2014
91397,train2014
577819,train2014
240057,train2014
427251,train2014
427252,train2014
577817,train2014
13364,train2014
101362,train2014
359726,train2014
439669,train2014
248603,train2014
101369,train2014
248601,train2014
140308,train2014
489741,train2014
489744,train2014
135129,train2014
135126,train2014
46754,train2014
135122,train2014
20168,train2014
124571,train2014
124577,train2014
270460,train2014
459248,train2014
462395,train2014
45226,train2014
124578,train2014
45222,train2014
48616,train2014
539296,train2014
539297,train2014
270478,train2014
328663,train2014
557609,train2014
454044,train2014
501594,train2014
539299,train2014
451033,train2014
451032,train2014
163011,train2014
286411,train2014
432994,train2014
410155,train2014
392776,train2014
415305,train2014
410152,train2014
323672,train2014
260603,train2014
231395,train2014
417528,train2014
139711,train2014
191072,train2014
6318,train2014
139712,train2014
418305,train2014
70265,train2014
512634,train2014
179544,train2014
179545,train2014
519625,train2014
70269,train2014
490579,train2014
490578,train2014
125193,train2014
325787,train2014
325786,train2014
460896,train2014
10125,train2014
285263,train2014
247209,train2014
401705,train2014
401703,train2014
494534,train2014
289895,train2014
546193,train2014
364420,train2014
255051,train2014
304566,train2014
275900,train2014
286406,train2014
243580,train2014
178637,train2014
85151,train2014
365772,train2014
252581,train2014
365775,train2014
257568,train2014
493902,train2014
80911,train2014
399513,train2014
465625,train2014
125227,train2014
1645,train2014
556554,train2014
285194,train2014
546445,train2014
463279,train2014
463270,train2014
411686,train2014
84211,train2014
416656,train2014
47619,train2014
381275,train2014
40342,train2014
545187,train2014
502760,train2014
407437,train2014
452070,train2014
452072,train2014
291717,train2014
305959,train2014
5430,train2014
122163,train2014
5434,train2014
5435,train2014
28010,train2014
28011,train2014
28012,train2014
538653,train2014
491225,train2014
364280,train2014
94859,train2014
179896,train2014
296843,train2014
300273,train2014
164094,train2014
296846,train2014
238256,train2014
114333,train2014
388018,train2014
388019,train2014
114338,train2014
414492,train2014
258768,train2014
258769,train2014
160735,train2014
280926,train2014
258761,train2014
258765,train2014
324953,train2014
421341,train2014
324950,train2014
421346,train2014
135480,train2014
547315,train2014
547318,train2014
8580,train2014
365488,train2014
283697,train2014
111671,train2014
8587,train2014
111673,train2014
290452,train2014
289758,train2014
102297,train2014
110105,train2014
431115,train2014
572046,train2014
572040,train2014
563771,train2014
533125,train2014
549400,train2014
133275,train2014
549407,train2014
259288,train2014
343610,train2014
497103,train2014
127267,train2014
293435,train2014
398397,train2014
512629,train2014
48971,train2014
398393,train2014
311771,train2014
451793,train2014
318815,train2014
129859,train2014
417218,train2014
318811,train2014
504336,train2014
301129,train2014
41001,train2014
217661,train2014
26884,train2014
301121,train2014
304332,train2014
340008,train2014
134754,train2014
117684,train2014
340003,train2014
340002,train2014
410972,train2014
296159,train2014
259498,train2014
306798,train2014
259491,train2014
193347,train2014
73835,train2014
193342,train2014
296157,train2014
92840,train2014
7500,train2014
393412,train2014
7503,train2014
451863,train2014
206001,train2014
393418,train2014
266273,train2014
560691,train2014
297409,train2014
444831,train2014
476046,train2014
476045,train2014
390856,train2014
436468,train2014
476040,train2014
351654,train2014
436464,train2014
351656,train2014
288805,train2014
158080,train2014
299489,train2014
227512,train2014
389654,train2014
227517,train2014
158087,train2014
158088,train2014
105100,train2014
560148,train2014
293524,train2014
580837,train2014
325790,train2014
309314,train2014
64866,train2014
153960,train2014
376747,train2014
376746,train2014
16468,train2014
579291,train2014
563985,train2014
500057,train2014
302470,train2014
566592,train2014
466624,train2014
65407,train2014
61982,train2014
261139,train2014
349566,train2014
327695,train2014
171011,train2014
349561,train2014
383106,train2014
545405,train2014
158556,train2014
341756,train2014
81639,train2014
501902,train2014
310958,train2014
354063,train2014
154462,train2014
124907,train2014
387685,train2014
24181,train2014
499419,train2014
46251,train2014
152701,train2014
24189,train2014
63587,train2014
46258,train2014
52494,train2014
52490,train2014
190580,train2014
293385,train2014
187560,train2014
166926,train2014
52498,train2014
443913,train2014
349690,train2014
56938,train2014
477797,train2014
167033,train2014
94031,train2014
116223,train2014
116220,train2014
567173,train2014
9465,train2014
518108,train2014
9460,train2014
518100,train2014
534553,train2014
9469,train2014
534555,train2014
192566,train2014
54893,train2014
54892,train2014
91644,train2014
27987,train2014
268711,train2014
445454,train2014
211098,train2014
52729,train2014
578164,train2014
27988,train2014
566752,train2014
470078,train2014
60639,train2014
422185,train2014
422183,train2014
289030,train2014
470073,train2014
278494,train2014
278496,train2014
9797,train2014
278491,train2014
97686,train2014
478683,train2014
148551,train2014
475651,train2014
220889,train2014
54764,train2014
147267,train2014
332724,train2014
332722,train2014
222037,train2014
222036,train2014
91120,train2014
91123,train2014
347340,train2014
301461,train2014
160137,train2014
402172,train2014
163350,train2014
78290,train2014
435272,train2014
509864,train2014
284583,train2014
275173,train2014
284582,train2014
580523,train2014
153716,train2014
511412,train2014
157860,train2014
111992,train2014
290122,train2014
426519,train2014
263767,train2014
263764,train2014
263769,train2014
447347,train2014
207857,train2014
493911,train2014
473815,train2014
563676,train2014
91784,train2014
91780,train2014
528315,train2014
72601,train2014
537284,train2014
537022,train2014
476827,train2014
194638,train2014
126751,train2014
444498,train2014
465638,train2014
385969,train2014
433236,train2014
330472,train2014
188405,train2014
136672,train2014
136670,train2014
66351,train2014
142569,train2014
63049,train2014
373109,train2014
34785,train2014
374337,train2014
285180,train2014
189750,train2014
254387,train2014
67917,train2014
475550,train2014
263189,train2014
24404,train2014
24401,train2014
180186,train2014
199841,train2014
399500,train2014
471,train2014
15895,train2014
449613,train2014
149381,train2014
313848,train2014
61512,train2014
61510,train2014
448623,train2014
226751,train2014
440778,train2014
35782,train2014
116229,train2014
344067,train2014
309878,train2014
531617,train2014
213070,train2014
330292,train2014
127406,train2014
3999,train2014
149388,train2014
487559,train2014
3995,train2014
93786,train2014
308085,train2014
93785,train2014
493459,train2014
440480,train2014
73264,train2014
157199,train2014
440484,train2014
261856,train2014
442431,train2014
442430,train2014
562205,train2014
145113,train2014
327178,train2014
145116,train2014
496039,train2014
327176,train2014
470893,train2014
148044,train2014
101160,train2014
508215,train2014
230933,train2014
472022,train2014
461876,train2014
253086,train2014
117897,train2014
140543,train2014
32787,train2014
389472,train2014
55580,train2014
51606,train2014
257683,train2014
420244,train2014
337126,train2014
461870,train2014
550094,train2014
133883,train2014
550099,train2014
377174,train2014
377177,train2014
509009,train2014
128278,train2014
139151,train2014
438808,train2014
128275,train2014
509000,train2014
128277,train2014
85322,train2014
74127,train2014
509005,train2014
196096,train2014
196090,train2014
196093,train2014
155107,train2014
205604,train2014
205607,train2014
253551,train2014
253556,train2014
277461,train2014
476220,train2014
277463,train2014
390534,train2014
344936,train2014
344935,train2014
390539,train2014
270111,train2014
344932,train2014
580681,train2014
409135,train2014
162346,train2014
297360,train2014
297363,train2014
314019,train2014
481868,train2014
422576,train2014
146492,train2014
223146,train2014
173833,train2014
531253,train2014
531256,train2014
155105,train2014
227651,train2014
305923,train2014
488232,train2014
166021,train2014
390288,train2014
70718,train2014
70714,train2014
39698,train2014
125468,train2014
70710,train2014
376224,train2014
101839,train2014
298481,train2014
137886,train2014
298483,train2014
137884,train2014
473044,train2014
473045,train2014
336291,train2014
271696,train2014
473040,train2014
33077,train2014
33074,train2014
37552,train2014
41231,train2014
134506,train2014
488488,train2014
86564,train2014
538640,train2014
548118,train2014
86560,train2014
113402,train2014
83580,train2014
86569,train2014
83587,train2014
202499,train2014
202490,train2014
46848,train2014
226018,train2014
219158,train2014
84582,train2014
294581,train2014
403278,train2014
132908,train2014
514821,train2014
521428,train2014
182112,train2014
508870,train2014
356549,train2014
408373,train2014
456975,train2014
419364,train2014
41588,train2014
322080,train2014
202143,train2014
238095,train2014
480411,train2014
202146,train2014
480412,train2014
432627,train2014
248833,train2014
438287,train2014
248834,train2014
497701,train2014
242193,train2014
483692,train2014
483690,train2014
483691,train2014
474401,train2014
208728,train2014
336077,train2014
208727,train2014
282368,train2014
208723,train2014
373866,train2014
284008,train2014
313412,train2014
470532,train2014
30526,train2014
470539,train2014
284001,train2014
284002,train2014
567403,train2014
13949,train2014
525424,train2014
547764,train2014
556149,train2014
242964,train2014
322315,train2014
555227,train2014
103158,train2014
398157,train2014
511461,train2014
103151,train2014
138064,train2014
83058,train2014
138067,train2014
370310,train2014
375140,train2014
457016,train2014
132019,train2014
132015,train2014
511998,train2014
174090,train2014
492440,train2014
155138,train2014
213146,train2014
213148,train2014
15049,train2014
482122,train2014
550842,train2014
279199,train2014
550844,train2014
279197,train2014
314833,train2014
314837,train2014
490352,train2014
359029,train2014
490356,train2014
453221,train2014
320563,train2014
239053,train2014
173019,train2014
480734,train2014
279226,train2014
88499,train2014
324460,train2014
231601,train2014
580842,train2014
231604,train2014
231605,train2014
298900,train2014
35844,train2014
496953,train2014
393169,train2014
298906,train2014
39171,train2014
407987,train2014
228119,train2014
322869,train2014
16660,train2014
74828,train2014
177954,train2014
556851,train2014
458682,train2014
74827,train2014
88140,train2014
546221,train2014
373666,train2014
88146,train2014
14862,train2014
485696,train2014
315126,train2014
397390,train2014
84875,train2014
535660,train2014
69569,train2014
378670,train2014
493717,train2014
412296,train2014
26938,train2014
120044,train2014
348902,train2014
305370,train2014
305371,train2014
348907,train2014
348904,train2014
184835,train2014
499656,train2014
283868,train2014
358378,train2014
492548,train2014
241534,train2014
236556,train2014
241531,train2014
241530,train2014
578789,train2014
124291,train2014
518341,train2014
438709,train2014
159168,train2014
438701,train2014
208418,train2014
43513,train2014
43510,train2014
43511,train2014
323737,train2014
190035,train2014
323733,train2014
506920,train2014
489958,train2014
311926,train2014
311927,train2014
506927,train2014
324332,train2014
158418,train2014
41913,train2014
41918,train2014
56753,train2014
379781,train2014
244476,train2014
558455,train2014
90258,train2014
320429,train2014
224420,train2014
400744,train2014
254281,train2014
235609,train2014
7988,train2014
10621,train2014
515695,train2014
235602,train2014
53037,train2014
115522,train2014
54563,train2014
418114,train2014
58666,train2014
175410,train2014
81966,train2014
575530,train2014
20644,train2014
20640,train2014
237608,train2014
13198,train2014
118920,train2014
120952,train2014
162083,train2014
501651,train2014
163197,train2014
163192,train2014
477718,train2014
458970,train2014
85048,train2014
122551,train2014
363602,train2014
538281,train2014
442645,train2014
363605,train2014
252937,train2014
162089,train2014
427770,train2014
48421,train2014
407216,train2014
243173,train2014
325065,train2014
510806,train2014
557037,train2014
460916,train2014
490437,train2014
490434,train2014
304963,train2014
362676,train2014
460910,train2014
495403,train2014
415533,train2014
377319,train2014
419644,train2014
164357,train2014
351036,train2014
169100,train2014
351033,train2014
512400,train2014
258288,train2014
29579,train2014
288275,train2014
288274,train2014
367969,train2014
121601,train2014
178268,train2014
29575,train2014
367961,train2014
288278,train2014
280062,train2014
399499,train2014
546762,train2014
401919,train2014
401917,train2014
280069,train2014
285018,train2014
401910,train2014
284765,train2014
15902,train2014
540082,train2014
529963,train2014
268993,train2014
424105,train2014
529964,train2014
243796,train2014
243791,train2014
257711,train2014
257712,train2014
243792,train2014
545226,train2014
365523,train2014
365525,train2014
426420,train2014
426421,train2014
312367,train2014
541938,train2014
426427,train2014
312368,train2014
307264,train2014
284469,train2014
459319,train2014
496179,train2014
543689,train2014
126070,train2014
277503,train2014
543684,train2014
126073,train2014
126075,train2014
318990,train2014
127388,train2014
201508,train2014
347649,train2014
245797,train2014
430476,train2014
469181,train2014
245792,train2014
430472,train2014
385185,train2014
381406,train2014
178485,train2014
468852,train2014
385182,train2014
9987,train2014
368656,train2014
507721,train2014
9983,train2014
11025,train2014
126381,train2014
425216,train2014
151156,train2014
192301,train2014
291506,train2014
126389,train2014
192307,train2014
207250,train2014
463758,train2014
28229,train2014
463753,train2014
1381,train2014
503407,train2014
95990,train2014
154207,train2014
464298,train2014
355270,train2014
383805,train2014
64355,train2014
468585,train2014
468588,train2014
267463,train2014
343810,train2014
432448,train2014
93232,train2014
542799,train2014
160509,train2014
66881,train2014
66883,train2014
165757,train2014
258135,train2014
412615,train2014
412616,train2014
220148,train2014
239930,train2014
570942,train2014
575717,train2014
575711,train2014
61351,train2014
239936,train2014
55744,train2014
51046,train2014
51045,train2014
156710,train2014
451504,train2014
383972,train2014
27902,train2014
565940,train2014
565947,train2014
35979,train2014
447932,train2014
114697,train2014
282351,train2014
577623,train2014
282357,train2014
282354,train2014
447934,train2014
224805,train2014
292088,train2014
382171,train2014
118140,train2014
357690,train2014
104466,train2014
462406,train2014
82081,train2014
492125,train2014
127037,train2014
492123,train2014
82084,train2014
253710,train2014
253715,train2014
186280,train2014
215746,train2014
161585,train2014
266336,train2014
266334,train2014
460134,train2014
53999,train2014
460139,train2014
351591,train2014
431879,train2014
351595,train2014
581797,train2014
581795,train2014
340636,train2014
505493,train2014
227490,train2014
572745,train2014
98064,train2014
166225,train2014
2429,train2014
260651,train2014
260654,train2014
278732,train2014
278860,train2014
16346,train2014
16343,train2014
93904,train2014
579156,train2014
61826,train2014
387270,train2014
571709,train2014
61822,train2014
566419,train2014
571702,train2014
141923,train2014
116694,train2014
105733,train2014
535037,train2014
537761,train2014
537765,train2014
564302,train2014
478525,train2014
564304,train2014
36953,train2014
36951,train2014
21254,train2014
21257,train2014
168992,train2014
21253,train2014
410969,train2014
436168,train2014
1815,train2014
261305,train2014
1810,train2014
1813,train2014
333356,train2014
163829,train2014
274105,train2014
166742,train2014
274108,train2014
349719,train2014
428817,train2014
405777,train2014
278287,train2014
278280,train2014
432424,train2014
61354,train2014
437416,train2014
333687,train2014
64908,train2014
387492,train2014
277338,train2014
285022,train2014
182956,train2014
531645,train2014
333688,train2014
464935,train2014
341271,train2014
341270,train2014
341277,train2014
68028,train2014
341275,train2014
97916,train2014
418717,train2014
408571,train2014
68021,train2014
487521,train2014
443764,train2014
277334,train2014
295613,train2014
323028,train2014
380729,train2014
569301,train2014
139327,train2014
445395,train2014
445397,train2014
264377,train2014
168335,train2014
198214,train2014
519398,train2014
78482,train2014
562462,train2014
108020,train2014
263685,train2014
168338,train2014
381890,train2014
521747,train2014
3321,train2014
32801,train2014
58307,train2014
58306,train2014
533862,train2014
533869,train2014
265974,train2014
479690,train2014
303570,train2014
264085,train2014
371007,train2014
220922,train2014
371003,train2014
371002,train2014
15110,train2014
331266,train2014
102171,train2014
331264,train2014
115649,train2014
102175,train2014
572978,train2014
339051,train2014
567453,train2014
477233,train2014
115643,train2014
477230,train2014
562791,train2014
565160,train2014
78738,train2014
565166,train2014
565165,train2014
361030,train2014
479348,train2014
77912,train2014
132258,train2014
434141,train2014
434145,train2014
345951,train2014
492924,train2014
143530,train2014
143532,train2014
222209,train2014
222206,train2014
225257,train2014
143538,train2014
79286,train2014
225253,train2014
98361,train2014
495367,train2014
504851,train2014
574668,train2014
561203,train2014
156296,train2014
216469,train2014
273951,train2014
258859,train2014
185248,train2014
357074,train2014
136002,train2014
450800,train2014
258853,train2014
185247,train2014
258856,train2014
370661,train2014
132789,train2014
185243,train2014
495134,train2014
343655,train2014
511208,train2014
392556,train2014
107119,train2014
511200,train2014
181953,train2014
279421,train2014
78137,train2014
473993,train2014
279428,train2014
196320,train2014
480908,train2014
267851,train2014
29639,train2014
258927,train2014
286132,train2014
531405,train2014
480893,train2014
438527,train2014
119449,train2014
449004,train2014
449007,train2014
359595,train2014
308592,train2014
74549,train2014
308598,train2014
109084,train2014
482002,train2014
34629,train2014
100157,train2014
475692,train2014
561479,train2014
475696,train2014
475699,train2014
535856,train2014
100159,train2014
338012,train2014
335027,train2014
187071,train2014
50056,train2014
338018,train2014
228460,train2014
92627,train2014
228463,train2014
109644,train2014
32809,train2014
286688,train2014
286685,train2014
430135,train2014
358176,train2014
358174,train2014
373316,train2014
358172,train2014
189542,train2014
358171,train2014
508252,train2014
273049,train2014
344388,train2014
151214,train2014
276671,train2014
151211,train2014
180397,train2014
23361,train2014
200376,train2014
181043,train2014
200374,train2014
181047,train2014
184672,train2014
184673,train2014
315243,train2014
315242,train2014
141265,train2014
22726,train2014
208146,train2014
208140,train2014
404475,train2014
404473,train2014
31813,train2014
404471,train2014
558616,train2014
558619,train2014
440520,train2014
77643,train2014
564823,train2014
440527,train2014
520703,train2014
74590,train2014
550449,train2014
230879,train2014
550445,train2014
515457,train2014
93579,train2014
74599,train2014
408965,train2014
401948,train2014
75643,train2014
448061,train2014
98543,train2014
556722,train2014
514327,train2014
448069,train2014
166376,train2014
457587,train2014
457586,train2014
457583,train2014
293532,train2014
249441,train2014
105113,train2014
249445,train2014
130120,train2014
466643,train2014
339830,train2014
14269,train2014
442603,train2014
320194,train2014
536001,train2014
362718,train2014
125725,train2014
125724,train2014
125727,train2014
153997,train2014
5288,train2014
141482,train2014
246322,train2014
50470,train2014
271604,train2014
231837,train2014
524059,train2014
524056,train2014
488845,train2014
172350,train2014
172351,train2014
378272,train2014
314190,train2014
328295,train2014
328298,train2014
53458,train2014
455565,train2014
125098,train2014
271949,train2014
321577,train2014
125091,train2014
450587,train2014
450584,train2014
378912,train2014
421539,train2014
421538,train2014
138092,train2014
421533,train2014
421531,train2014
102307,train2014
421536,train2014
95213,train2014
547168,train2014
83931,train2014
10243,train2014
379313,train2014
203132,train2014
379317,train2014
379316,train2014
379315,train2014
547164,train2014
450054,train2014
53451,train2014
450050,train2014
463567,train2014
202848,train2014
455691,train2014
10244,train2014
71346,train2014
71347,train2014
71344,train2014
444764,train2014
125774,train2014
517144,train2014
12933,train2014
326920,train2014
400880,train2014
400881,train2014
362745,train2014
557137,train2014
70965,train2014
7048,train2014
390093,train2014
399122,train2014
180806,train2014
516895,train2014
174217,train2014
549317,train2014
37748,train2014
182098,train2014
37743,train2014
30779,train2014
30775,train2014
283240,train2014
6981,train2014
511062,train2014
574028,train2014
437355,train2014
574025,train2014
548322,train2014
548323,train2014
325475,train2014
483154,train2014
566587,train2014
14691,train2014
127286,train2014
361994,train2014
361991,train2014
487645,train2014
487644,train2014
319731,train2014
487649,train2014
319735,train2014
318469,train2014
461464,train2014
379865,train2014
318467,train2014
40449,train2014
307108,train2014
480676,train2014
378198,train2014
238688,train2014
457871,train2014
230050,train2014
230057,train2014
359968,train2014
273602,train2014
136949,train2014
208919,train2014
72861,train2014
208910,train2014
407820,train2014
208196,train2014
452342,train2014
452343,train2014
486066,train2014
271760,train2014
452348,train2014
577421,train2014
522479,train2014
174967,train2014
96339,train2014
439299,train2014
89132,train2014
322121,train2014
392936,train2014
5700,train2014
225755,train2014
127632,train2014
88845,train2014
245002,train2014
229472,train2014
103348,train2014
215657,train2014
239483,train2014
103341,train2014
215582,train2014
498081,train2014
215587,train2014
215586,train2014
120369,train2014
60316,train2014
240902,train2014
397216,train2014
397217,train2014
67623,train2014
370505,train2014
573085,train2014
490259,train2014
490256,train2014
425943,train2014
304746,train2014
422737,train2014
581553,train2014
424018,train2014
312959,train2014
82716,train2014
486686,train2014
201184,train2014
69339,train2014
260415,train2014
452963,train2014
240568,train2014
547985,train2014
260418,train2014
493504,train2014
135836,train2014
452968,train2014
292868,train2014
161927,train2014
88267,train2014
161924,train2014
523701,train2014
311228,train2014
12690,train2014
458069,train2014
210688,train2014
349919,train2014
12698,train2014
559209,train2014
527637,train2014
571078,train2014
405469,train2014
559203,train2014
164183,train2014
97065,train2014
501289,train2014
510304,train2014
53177,train2014
501284,train2014
53170,train2014
288733,train2014
392068,train2014
128074,train2014
392060,train2014
210680,train2014
63662,train2014
466885,train2014
369086,train2014
485938,train2014
485080,train2014
215618,train2014
485082,train2014
545859,train2014
17180,train2014
17181,train2014
17183,train2014
166959,train2014
235812,train2014
489856,train2014
499028,train2014
495022,train2014
121101,train2014
499020,train2014
499026,train2014
499027,train2014
499024,train2014
149078,train2014
463179,train2014
324277,train2014
353316,train2014
528157,train2014
214518,train2014
324278,train2014
485934,train2014
558556,train2014
558555,train2014
427096,train2014
558551,train2014
484689,train2014
350953,train2014
41895,train2014
438912,train2014
426323,train2014
303962,train2014
152089,train2014
65206,train2014
65207,train2014
255295,train2014
293800,train2014
559184,train2014
160327,train2014
458935,train2014
277386,train2014
49987,train2014
1958,train2014
458931,train2014
94049,train2014
416948,train2014
416943,train2014
158625,train2014
203858,train2014
203859,train2014
150444,train2014
193953,train2014
484353,train2014
459082,train2014
518685,train2014
414894,train2014
350534,train2014
59816,train2014
193954,train2014
565361,train2014
565360,train2014
456565,train2014
357895,train2014
479103,train2014
479102,train2014
565367,train2014
178177,train2014
447711,train2014
178382,train2014
51965,train2014
163431,train2014
447714,train2014
62204,train2014
62203,train2014
122453,train2014
112860,train2014
443400,train2014
58497,train2014
112865,train2014
280187,train2014
143733,train2014
462224,train2014
540987,train2014
143736,train2014
427633,train2014
349846,train2014
268071,train2014
540988,train2014
540989,train2014
164786,train2014
542854,train2014
542855,train2014
290849,train2014
237413,train2014
571938,train2014
285600,train2014
280235,train2014
148859,train2014
330004,train2014
543729,train2014
543728,train2014
395304,train2014
364040,train2014
364044,train2014
156506,train2014
143089,train2014
156500,train2014
143085,train2014
413382,train2014
29438,train2014
216114,train2014
216116,train2014
505713,train2014
556482,train2014
356445,train2014
356449,train2014
242074,train2014
497617,train2014
497616,train2014
413037,train2014
384422,train2014
27723,train2014
446045,train2014
129563,train2014
417726,train2014
417729,train2014
59361,train2014
59367,train2014
450275,train2014
117993,train2014
117991,train2014
55469,train2014
55468,train2014
32468,train2014
62017,train2014
55465,train2014
55460,train2014
365316,train2014
564976,train2014
111742,train2014
365312,train2014
365313,train2014
283766,train2014
8471,train2014
403535,train2014
564978,train2014
257105,train2014
92353,train2014
221425,train2014
221422,train2014
368594,train2014
475902,train2014
545072,train2014
545071,train2014
455408,train2014
145360,train2014
259652,train2014
189033,train2014
259655,train2014
189038,train2014
461147,train2014
341457,train2014
341455,train2014
22529,train2014
227869,train2014
149810,train2014
341459,train2014
149812,train2014
535917,train2014
149817,train2014
60873,train2014
350138,train2014
381619,train2014
497350,train2014
190981,train2014
397383,train2014
75402,train2014
505510,train2014
144717,train2014
150017,train2014
253903,train2014
115145,train2014
253906,train2014
175038,train2014
92974,train2014
92975,train2014
572352,train2014
572353,train2014
572354,train2014
386062,train2014
447879,train2014
477417,train2014
447877,train2014
477415,train2014
567274,train2014
477410,train2014
96073,train2014
96070,train2014
96076,train2014
536248,train2014
175112,train2014
297135,train2014
104344,train2014
444997,train2014
297131,train2014
536241,train2014
407869,train2014
227289,train2014
389948,train2014
482748,train2014
222426,train2014
116717,train2014
530377,train2014
386390,train2014
211863,train2014
562989,train2014
467662,train2014
15318,train2014
581055,train2014
579589,train2014
581057,train2014
303703,train2014
145447,train2014
533542,train2014
220487,train2014
25388,train2014
220483,train2014
530082,train2014
134937,train2014
578671,train2014
407864,train2014
292181,train2014
534796,train2014
309773,train2014
309771,train2014
422691,train2014
301549,train2014
251502,train2014
409546,train2014
251504,train2014
297798,train2014
251509,train2014
191174,train2014
146047,train2014
194194,train2014
194195,train2014
348670,train2014
458543,train2014
458541,train2014
378901,train2014
349104,train2014
274715,train2014
