image_ids,image_urls
32116,http://images.cocodataset.org/train2014/COCO_train2014_000000032116.jpg
298109,http://images.cocodataset.org/train2014/COCO_train2014_000000298109.jpg
32115,http://images.cocodataset.org/train2014/COCO_train2014_000000032115.jpg
441152,http://images.cocodataset.org/train2014/COCO_train2014_000000441152.jpg
409163,http://images.cocodataset.org/train2014/COCO_train2014_000000409163.jpg
409166,http://images.cocodataset.org/train2014/COCO_train2014_000000409166.jpg
409165,http://images.cocodataset.org/train2014/COCO_train2014_000000409165.jpg
166076,http://images.cocodataset.org/train2014/COCO_train2014_000000166076.jpg
563129,http://images.cocodataset.org/train2014/COCO_train2014_000000563129.jpg
166073,http://images.cocodataset.org/train2014/COCO_train2014_000000166073.jpg
173801,http://images.cocodataset.org/train2014/COCO_train2014_000000173801.jpg
384093,http://images.cocodataset.org/train2014/COCO_train2014_000000384093.jpg
523907,http://images.cocodataset.org/train2014/COCO_train2014_000000523907.jpg
531224,http://images.cocodataset.org/train2014/COCO_train2014_000000531224.jpg
563123,http://images.cocodataset.org/train2014/COCO_train2014_000000563123.jpg
563122,http://images.cocodataset.org/train2014/COCO_train2014_000000563122.jpg
141668,http://images.cocodataset.org/train2014/COCO_train2014_000000141668.jpg
472922,http://images.cocodataset.org/train2014/COCO_train2014_000000472922.jpg
57337,http://images.cocodataset.org/train2014/COCO_train2014_000000057337.jpg
472925,http://images.cocodataset.org/train2014/COCO_train2014_000000472925.jpg
57334,http://images.cocodataset.org/train2014/COCO_train2014_000000057334.jpg
57339,http://images.cocodataset.org/train2014/COCO_train2014_000000057339.jpg
310928,http://images.cocodataset.org/train2014/COCO_train2014_000000310928.jpg
37567,http://images.cocodataset.org/train2014/COCO_train2014_000000037567.jpg
3782,http://images.cocodataset.org/train2014/COCO_train2014_000000003782.jpg
84002,http://images.cocodataset.org/train2014/COCO_train2014_000000084002.jpg
3789,http://images.cocodataset.org/train2014/COCO_train2014_000000003789.jpg
203711,http://images.cocodataset.org/train2014/COCO_train2014_000000203711.jpg
203710,http://images.cocodataset.org/train2014/COCO_train2014_000000203710.jpg
250035,http://images.cocodataset.org/train2014/COCO_train2014_000000250035.jpg
138276,http://images.cocodataset.org/train2014/COCO_train2014_000000138276.jpg
245496,http://images.cocodataset.org/train2014/COCO_train2014_000000245496.jpg
317407,http://images.cocodataset.org/train2014/COCO_train2014_000000317407.jpg
202448,http://images.cocodataset.org/train2014/COCO_train2014_000000202448.jpg
159965,http://images.cocodataset.org/train2014/COCO_train2014_000000159965.jpg
86530,http://images.cocodataset.org/train2014/COCO_train2014_000000086530.jpg
313577,http://images.cocodataset.org/train2014/COCO_train2014_000000313577.jpg
359200,http://images.cocodataset.org/train2014/COCO_train2014_000000359200.jpg
226048,http://images.cocodataset.org/train2014/COCO_train2014_000000226048.jpg
37697,http://images.cocodataset.org/train2014/COCO_train2014_000000037697.jpg
553025,http://images.cocodataset.org/train2014/COCO_train2014_000000553025.jpg
313570,http://images.cocodataset.org/train2014/COCO_train2014_000000313570.jpg
483334,http://images.cocodataset.org/train2014/COCO_train2014_000000483334.jpg
342494,http://images.cocodataset.org/train2014/COCO_train2014_000000342494.jpg
342495,http://images.cocodataset.org/train2014/COCO_train2014_000000342495.jpg
14070,http://images.cocodataset.org/train2014/COCO_train2014_000000014070.jpg
290415,http://images.cocodataset.org/train2014/COCO_train2014_000000290415.jpg
106072,http://images.cocodataset.org/train2014/COCO_train2014_000000106072.jpg
332915,http://images.cocodataset.org/train2014/COCO_train2014_000000332915.jpg
440283,http://images.cocodataset.org/train2014/COCO_train2014_000000440283.jpg
435990,http://images.cocodataset.org/train2014/COCO_train2014_000000435990.jpg
551877,http://images.cocodataset.org/train2014/COCO_train2014_000000551877.jpg
551873,http://images.cocodataset.org/train2014/COCO_train2014_000000551873.jpg
508809,http://images.cocodataset.org/train2014/COCO_train2014_000000508809.jpg
102987,http://images.cocodataset.org/train2014/COCO_train2014_000000102987.jpg
290410,http://images.cocodataset.org/train2014/COCO_train2014_000000290410.jpg
167303,http://images.cocodataset.org/train2014/COCO_train2014_000000167303.jpg
534881,http://images.cocodataset.org/train2014/COCO_train2014_000000534881.jpg
249664,http://images.cocodataset.org/train2014/COCO_train2014_000000249664.jpg
481796,http://images.cocodataset.org/train2014/COCO_train2014_000000481796.jpg
481791,http://images.cocodataset.org/train2014/COCO_train2014_000000481791.jpg
534889,http://images.cocodataset.org/train2014/COCO_train2014_000000534889.jpg
265414,http://images.cocodataset.org/train2014/COCO_train2014_000000265414.jpg
265412,http://images.cocodataset.org/train2014/COCO_train2014_000000265412.jpg
238068,http://images.cocodataset.org/train2014/COCO_train2014_000000238068.jpg
480443,http://images.cocodataset.org/train2014/COCO_train2014_000000480443.jpg
202194,http://images.cocodataset.org/train2014/COCO_train2014_000000202194.jpg
480447,http://images.cocodataset.org/train2014/COCO_train2014_000000480447.jpg
568869,http://images.cocodataset.org/train2014/COCO_train2014_000000568869.jpg
487796,http://images.cocodataset.org/train2014/COCO_train2014_000000487796.jpg
299765,http://images.cocodataset.org/train2014/COCO_train2014_000000299765.jpg
363919,http://images.cocodataset.org/train2014/COCO_train2014_000000363919.jpg
363917,http://images.cocodataset.org/train2014/COCO_train2014_000000363917.jpg
285963,http://images.cocodataset.org/train2014/COCO_train2014_000000285963.jpg
230275,http://images.cocodataset.org/train2014/COCO_train2014_000000230275.jpg
233142,http://images.cocodataset.org/train2014/COCO_train2014_000000233142.jpg
19955,http://images.cocodataset.org/train2014/COCO_train2014_000000019955.jpg
569190,http://images.cocodataset.org/train2014/COCO_train2014_000000569190.jpg
569196,http://images.cocodataset.org/train2014/COCO_train2014_000000569196.jpg
574368,http://images.cocodataset.org/train2014/COCO_train2014_000000574368.jpg
30518,http://images.cocodataset.org/train2014/COCO_train2014_000000030518.jpg
76740,http://images.cocodataset.org/train2014/COCO_train2014_000000076740.jpg
232699,http://images.cocodataset.org/train2014/COCO_train2014_000000232699.jpg
423693,http://images.cocodataset.org/train2014/COCO_train2014_000000423693.jpg
29711,http://images.cocodataset.org/train2014/COCO_train2014_000000029711.jpg
232691,http://images.cocodataset.org/train2014/COCO_train2014_000000232691.jpg
470561,http://images.cocodataset.org/train2014/COCO_train2014_000000470561.jpg
194550,http://images.cocodataset.org/train2014/COCO_train2014_000000194550.jpg
549231,http://images.cocodataset.org/train2014/COCO_train2014_000000549231.jpg
195797,http://images.cocodataset.org/train2014/COCO_train2014_000000195797.jpg
336935,http://images.cocodataset.org/train2014/COCO_train2014_000000336935.jpg
522298,http://images.cocodataset.org/train2014/COCO_train2014_000000522298.jpg
336933,http://images.cocodataset.org/train2014/COCO_train2014_000000336933.jpg
549237,http://images.cocodataset.org/train2014/COCO_train2014_000000549237.jpg
549236,http://images.cocodataset.org/train2014/COCO_train2014_000000549236.jpg
18179,http://images.cocodataset.org/train2014/COCO_train2014_000000018179.jpg
399835,http://images.cocodataset.org/train2014/COCO_train2014_000000399835.jpg
399837,http://images.cocodataset.org/train2014/COCO_train2014_000000399837.jpg
103166,http://images.cocodataset.org/train2014/COCO_train2014_000000103166.jpg
450518,http://images.cocodataset.org/train2014/COCO_train2014_000000450518.jpg
85846,http://images.cocodataset.org/train2014/COCO_train2014_000000085846.jpg
85847,http://images.cocodataset.org/train2014/COCO_train2014_000000085847.jpg
434485,http://images.cocodataset.org/train2014/COCO_train2014_000000434485.jpg
434484,http://images.cocodataset.org/train2014/COCO_train2014_000000434484.jpg
74386,http://images.cocodataset.org/train2014/COCO_train2014_000000074386.jpg
225539,http://images.cocodataset.org/train2014/COCO_train2014_000000225539.jpg
517545,http://images.cocodataset.org/train2014/COCO_train2014_000000517545.jpg
225535,http://images.cocodataset.org/train2014/COCO_train2014_000000225535.jpg
339228,http://images.cocodataset.org/train2014/COCO_train2014_000000339228.jpg
225530,http://images.cocodataset.org/train2014/COCO_train2014_000000225530.jpg
225533,http://images.cocodataset.org/train2014/COCO_train2014_000000225533.jpg
432673,http://images.cocodataset.org/train2014/COCO_train2014_000000432673.jpg
315808,http://images.cocodataset.org/train2014/COCO_train2014_000000315808.jpg
286138,http://images.cocodataset.org/train2014/COCO_train2014_000000286138.jpg
14812,http://images.cocodataset.org/train2014/COCO_train2014_000000014812.jpg
433101,http://images.cocodataset.org/train2014/COCO_train2014_000000433101.jpg
136540,http://images.cocodataset.org/train2014/COCO_train2014_000000136540.jpg
482177,http://images.cocodataset.org/train2014/COCO_train2014_000000482177.jpg
183123,http://images.cocodataset.org/train2014/COCO_train2014_000000183123.jpg
103297,http://images.cocodataset.org/train2014/COCO_train2014_000000103297.jpg
163591,http://images.cocodataset.org/train2014/COCO_train2014_000000163591.jpg
394974,http://images.cocodataset.org/train2014/COCO_train2014_000000394974.jpg
383909,http://images.cocodataset.org/train2014/COCO_train2014_000000383909.jpg
394970,http://images.cocodataset.org/train2014/COCO_train2014_000000394970.jpg
557825,http://images.cocodataset.org/train2014/COCO_train2014_000000557825.jpg
557824,http://images.cocodataset.org/train2014/COCO_train2014_000000557824.jpg
449743,http://images.cocodataset.org/train2014/COCO_train2014_000000449743.jpg
206636,http://images.cocodataset.org/train2014/COCO_train2014_000000206636.jpg
231581,http://images.cocodataset.org/train2014/COCO_train2014_000000231581.jpg
15036,http://images.cocodataset.org/train2014/COCO_train2014_000000015036.jpg
550834,http://images.cocodataset.org/train2014/COCO_train2014_000000550834.jpg
144163,http://images.cocodataset.org/train2014/COCO_train2014_000000144163.jpg
239007,http://images.cocodataset.org/train2014/COCO_train2014_000000239007.jpg
229870,http://images.cocodataset.org/train2014/COCO_train2014_000000229870.jpg
231631,http://images.cocodataset.org/train2014/COCO_train2014_000000231631.jpg
231637,http://images.cocodataset.org/train2014/COCO_train2014_000000231637.jpg
229875,http://images.cocodataset.org/train2014/COCO_train2014_000000229875.jpg
413198,http://images.cocodataset.org/train2014/COCO_train2014_000000413198.jpg
39141,http://images.cocodataset.org/train2014/COCO_train2014_000000039141.jpg
119882,http://images.cocodataset.org/train2014/COCO_train2014_000000119882.jpg
527816,http://images.cocodataset.org/train2014/COCO_train2014_000000527816.jpg
456322,http://images.cocodataset.org/train2014/COCO_train2014_000000456322.jpg
31393,http://images.cocodataset.org/train2014/COCO_train2014_000000031393.jpg
19622,http://images.cocodataset.org/train2014/COCO_train2014_000000019622.jpg
398878,http://images.cocodataset.org/train2014/COCO_train2014_000000398878.jpg
103839,http://images.cocodataset.org/train2014/COCO_train2014_000000103839.jpg
576262,http://images.cocodataset.org/train2014/COCO_train2014_000000576262.jpg
131534,http://images.cocodataset.org/train2014/COCO_train2014_000000131534.jpg
84821,http://images.cocodataset.org/train2014/COCO_train2014_000000084821.jpg
500265,http://images.cocodataset.org/train2014/COCO_train2014_000000500265.jpg
500267,http://images.cocodataset.org/train2014/COCO_train2014_000000500267.jpg
92218,http://images.cocodataset.org/train2014/COCO_train2014_000000092218.jpg
373637,http://images.cocodataset.org/train2014/COCO_train2014_000000373637.jpg
154610,http://images.cocodataset.org/train2014/COCO_train2014_000000154610.jpg
154613,http://images.cocodataset.org/train2014/COCO_train2014_000000154613.jpg
86094,http://images.cocodataset.org/train2014/COCO_train2014_000000086094.jpg
4172,http://images.cocodataset.org/train2014/COCO_train2014_000000004172.jpg
38177,http://images.cocodataset.org/train2014/COCO_train2014_000000038177.jpg
86098,http://images.cocodataset.org/train2014/COCO_train2014_000000086098.jpg
224379,http://images.cocodataset.org/train2014/COCO_train2014_000000224379.jpg
315111,http://images.cocodataset.org/train2014/COCO_train2014_000000315111.jpg
315110,http://images.cocodataset.org/train2014/COCO_train2014_000000315110.jpg
483496,http://images.cocodataset.org/train2014/COCO_train2014_000000483496.jpg
529377,http://images.cocodataset.org/train2014/COCO_train2014_000000529377.jpg
317981,http://images.cocodataset.org/train2014/COCO_train2014_000000317981.jpg
317986,http://images.cocodataset.org/train2014/COCO_train2014_000000317986.jpg
550944,http://images.cocodataset.org/train2014/COCO_train2014_000000550944.jpg
241565,http://images.cocodataset.org/train2014/COCO_train2014_000000241565.jpg
305348,http://images.cocodataset.org/train2014/COCO_train2014_000000305348.jpg
277284,http://images.cocodataset.org/train2014/COCO_train2014_000000277284.jpg
219905,http://images.cocodataset.org/train2014/COCO_train2014_000000219905.jpg
16364,http://images.cocodataset.org/train2014/COCO_train2014_000000016364.jpg
46441,http://images.cocodataset.org/train2014/COCO_train2014_000000046441.jpg
305347,http://images.cocodataset.org/train2014/COCO_train2014_000000305347.jpg
135094,http://images.cocodataset.org/train2014/COCO_train2014_000000135094.jpg
551050,http://images.cocodataset.org/train2014/COCO_train2014_000000551050.jpg
438734,http://images.cocodataset.org/train2014/COCO_train2014_000000438734.jpg
358300,http://images.cocodataset.org/train2014/COCO_train2014_000000358300.jpg
361406,http://images.cocodataset.org/train2014/COCO_train2014_000000361406.jpg
43545,http://images.cocodataset.org/train2014/COCO_train2014_000000043545.jpg
162215,http://images.cocodataset.org/train2014/COCO_train2014_000000162215.jpg
162216,http://images.cocodataset.org/train2014/COCO_train2014_000000162216.jpg
81374,http://images.cocodataset.org/train2014/COCO_train2014_000000081374.jpg
320963,http://images.cocodataset.org/train2014/COCO_train2014_000000320963.jpg
321633,http://images.cocodataset.org/train2014/COCO_train2014_000000321633.jpg
74875,http://images.cocodataset.org/train2014/COCO_train2014_000000074875.jpg
406662,http://images.cocodataset.org/train2014/COCO_train2014_000000406662.jpg
556886,http://images.cocodataset.org/train2014/COCO_train2014_000000556886.jpg
515333,http://images.cocodataset.org/train2014/COCO_train2014_000000515333.jpg
224128,http://images.cocodataset.org/train2014/COCO_train2014_000000224128.jpg
465670,http://images.cocodataset.org/train2014/COCO_train2014_000000465670.jpg
405316,http://images.cocodataset.org/train2014/COCO_train2014_000000405316.jpg
405312,http://images.cocodataset.org/train2014/COCO_train2014_000000405312.jpg
255115,http://images.cocodataset.org/train2014/COCO_train2014_000000255115.jpg
323705,http://images.cocodataset.org/train2014/COCO_train2014_000000323705.jpg
489983,http://images.cocodataset.org/train2014/COCO_train2014_000000489983.jpg
571850,http://images.cocodataset.org/train2014/COCO_train2014_000000571850.jpg
489986,http://images.cocodataset.org/train2014/COCO_train2014_000000489986.jpg
397525,http://images.cocodataset.org/train2014/COCO_train2014_000000397525.jpg
397527,http://images.cocodataset.org/train2014/COCO_train2014_000000397527.jpg
310061,http://images.cocodataset.org/train2014/COCO_train2014_000000310061.jpg
281615,http://images.cocodataset.org/train2014/COCO_train2014_000000281615.jpg
547509,http://images.cocodataset.org/train2014/COCO_train2014_000000547509.jpg
244428,http://images.cocodataset.org/train2014/COCO_train2014_000000244428.jpg
244429,http://images.cocodataset.org/train2014/COCO_train2014_000000244429.jpg
285634,http://images.cocodataset.org/train2014/COCO_train2014_000000285634.jpg
580562,http://images.cocodataset.org/train2014/COCO_train2014_000000580562.jpg
244424,http://images.cocodataset.org/train2014/COCO_train2014_000000244424.jpg
248779,http://images.cocodataset.org/train2014/COCO_train2014_000000248779.jpg
152514,http://images.cocodataset.org/train2014/COCO_train2014_000000152514.jpg
367873,http://images.cocodataset.org/train2014/COCO_train2014_000000367873.jpg
125860,http://images.cocodataset.org/train2014/COCO_train2014_000000125860.jpg
20677,http://images.cocodataset.org/train2014/COCO_train2014_000000020677.jpg
163387,http://images.cocodataset.org/train2014/COCO_train2014_000000163387.jpg
576702,http://images.cocodataset.org/train2014/COCO_train2014_000000576702.jpg
62427,http://images.cocodataset.org/train2014/COCO_train2014_000000062427.jpg
171467,http://images.cocodataset.org/train2014/COCO_train2014_000000171467.jpg
441345,http://images.cocodataset.org/train2014/COCO_train2014_000000441345.jpg
62420,http://images.cocodataset.org/train2014/COCO_train2014_000000062420.jpg
576700,http://images.cocodataset.org/train2014/COCO_train2014_000000576700.jpg
240211,http://images.cocodataset.org/train2014/COCO_train2014_000000240211.jpg
237677,http://images.cocodataset.org/train2014/COCO_train2014_000000237677.jpg
81954,http://images.cocodataset.org/train2014/COCO_train2014_000000081954.jpg
32668,http://images.cocodataset.org/train2014/COCO_train2014_000000032668.jpg
175421,http://images.cocodataset.org/train2014/COCO_train2014_000000175421.jpg
174632,http://images.cocodataset.org/train2014/COCO_train2014_000000174632.jpg
175427,http://images.cocodataset.org/train2014/COCO_train2014_000000175427.jpg
576705,http://images.cocodataset.org/train2014/COCO_train2014_000000576705.jpg
362184,http://images.cocodataset.org/train2014/COCO_train2014_000000362184.jpg
118976,http://images.cocodataset.org/train2014/COCO_train2014_000000118976.jpg
451184,http://images.cocodataset.org/train2014/COCO_train2014_000000451184.jpg
510781,http://images.cocodataset.org/train2014/COCO_train2014_000000510781.jpg
139665,http://images.cocodataset.org/train2014/COCO_train2014_000000139665.jpg
46990,http://images.cocodataset.org/train2014/COCO_train2014_000000046990.jpg
128768,http://images.cocodataset.org/train2014/COCO_train2014_000000128768.jpg
506955,http://images.cocodataset.org/train2014/COCO_train2014_000000506955.jpg
135322,http://images.cocodataset.org/train2014/COCO_train2014_000000135322.jpg
478532,http://images.cocodataset.org/train2014/COCO_train2014_000000478532.jpg
128763,http://images.cocodataset.org/train2014/COCO_train2014_000000128763.jpg
211868,http://images.cocodataset.org/train2014/COCO_train2014_000000211868.jpg
203454,http://images.cocodataset.org/train2014/COCO_train2014_000000203454.jpg
48451,http://images.cocodataset.org/train2014/COCO_train2014_000000048451.jpg
459401,http://images.cocodataset.org/train2014/COCO_train2014_000000459401.jpg
211860,http://images.cocodataset.org/train2014/COCO_train2014_000000211860.jpg
122583,http://images.cocodataset.org/train2014/COCO_train2014_000000122583.jpg
203458,http://images.cocodataset.org/train2014/COCO_train2014_000000203458.jpg
211867,http://images.cocodataset.org/train2014/COCO_train2014_000000211867.jpg
512788,http://images.cocodataset.org/train2014/COCO_train2014_000000512788.jpg
84147,http://images.cocodataset.org/train2014/COCO_train2014_000000084147.jpg
490400,http://images.cocodataset.org/train2014/COCO_train2014_000000490400.jpg
304919,http://images.cocodataset.org/train2014/COCO_train2014_000000304919.jpg
290354,http://images.cocodataset.org/train2014/COCO_train2014_000000290354.jpg
252966,http://images.cocodataset.org/train2014/COCO_train2014_000000252966.jpg
512786,http://images.cocodataset.org/train2014/COCO_train2014_000000512786.jpg
410710,http://images.cocodataset.org/train2014/COCO_train2014_000000410710.jpg
7319,http://images.cocodataset.org/train2014/COCO_train2014_000000007319.jpg
410715,http://images.cocodataset.org/train2014/COCO_train2014_000000410715.jpg
415548,http://images.cocodataset.org/train2014/COCO_train2014_000000415548.jpg
44594,http://images.cocodataset.org/train2014/COCO_train2014_000000044594.jpg
121589,http://images.cocodataset.org/train2014/COCO_train2014_000000121589.jpg
44592,http://images.cocodataset.org/train2014/COCO_train2014_000000044592.jpg
407221,http://images.cocodataset.org/train2014/COCO_train2014_000000407221.jpg
54510,http://images.cocodataset.org/train2014/COCO_train2014_000000054510.jpg
568455,http://images.cocodataset.org/train2014/COCO_train2014_000000568455.jpg
321701,http://images.cocodataset.org/train2014/COCO_train2014_000000321701.jpg
568459,http://images.cocodataset.org/train2014/COCO_train2014_000000568459.jpg
322802,http://images.cocodataset.org/train2014/COCO_train2014_000000322802.jpg
59142,http://images.cocodataset.org/train2014/COCO_train2014_000000059142.jpg
341822,http://images.cocodataset.org/train2014/COCO_train2014_000000341822.jpg
512431,http://images.cocodataset.org/train2014/COCO_train2014_000000512431.jpg
12386,http://images.cocodataset.org/train2014/COCO_train2014_000000012386.jpg
237091,http://images.cocodataset.org/train2014/COCO_train2014_000000237091.jpg
512436,http://images.cocodataset.org/train2014/COCO_train2014_000000512436.jpg
237093,http://images.cocodataset.org/train2014/COCO_train2014_000000237093.jpg
175288,http://images.cocodataset.org/train2014/COCO_train2014_000000175288.jpg
384605,http://images.cocodataset.org/train2014/COCO_train2014_000000384605.jpg
342085,http://images.cocodataset.org/train2014/COCO_train2014_000000342085.jpg
512438,http://images.cocodataset.org/train2014/COCO_train2014_000000512438.jpg
384603,http://images.cocodataset.org/train2014/COCO_train2014_000000384603.jpg
367934,http://images.cocodataset.org/train2014/COCO_train2014_000000367934.jpg
367936,http://images.cocodataset.org/train2014/COCO_train2014_000000367936.jpg
539760,http://images.cocodataset.org/train2014/COCO_train2014_000000539760.jpg
373317,http://images.cocodataset.org/train2014/COCO_train2014_000000373317.jpg
123980,http://images.cocodataset.org/train2014/COCO_train2014_000000123980.jpg
388928,http://images.cocodataset.org/train2014/COCO_train2014_000000388928.jpg
506377,http://images.cocodataset.org/train2014/COCO_train2014_000000506377.jpg
65191,http://images.cocodataset.org/train2014/COCO_train2014_000000065191.jpg
506371,http://images.cocodataset.org/train2014/COCO_train2014_000000506371.jpg
395164,http://images.cocodataset.org/train2014/COCO_train2014_000000395164.jpg
388923,http://images.cocodataset.org/train2014/COCO_train2014_000000388923.jpg
174774,http://images.cocodataset.org/train2014/COCO_train2014_000000174774.jpg
506378,http://images.cocodataset.org/train2014/COCO_train2014_000000506378.jpg
288223,http://images.cocodataset.org/train2014/COCO_train2014_000000288223.jpg
339757,http://images.cocodataset.org/train2014/COCO_train2014_000000339757.jpg
280059,http://images.cocodataset.org/train2014/COCO_train2014_000000280059.jpg
255610,http://images.cocodataset.org/train2014/COCO_train2014_000000255610.jpg
255614,http://images.cocodataset.org/train2014/COCO_train2014_000000255614.jpg
546757,http://images.cocodataset.org/train2014/COCO_train2014_000000546757.jpg
280051,http://images.cocodataset.org/train2014/COCO_train2014_000000280051.jpg
373312,http://images.cocodataset.org/train2014/COCO_train2014_000000373312.jpg
252340,http://images.cocodataset.org/train2014/COCO_train2014_000000252340.jpg
338642,http://images.cocodataset.org/train2014/COCO_train2014_000000338642.jpg
156985,http://images.cocodataset.org/train2014/COCO_train2014_000000156985.jpg
283500,http://images.cocodataset.org/train2014/COCO_train2014_000000283500.jpg
283502,http://images.cocodataset.org/train2014/COCO_train2014_000000283502.jpg
15957,http://images.cocodataset.org/train2014/COCO_train2014_000000015957.jpg
541900,http://images.cocodataset.org/train2014/COCO_train2014_000000541900.jpg
95341,http://images.cocodataset.org/train2014/COCO_train2014_000000095341.jpg
426459,http://images.cocodataset.org/train2014/COCO_train2014_000000426459.jpg
242216,http://images.cocodataset.org/train2014/COCO_train2014_000000242216.jpg
301749,http://images.cocodataset.org/train2014/COCO_train2014_000000301749.jpg
496121,http://images.cocodataset.org/train2014/COCO_train2014_000000496121.jpg
242210,http://images.cocodataset.org/train2014/COCO_train2014_000000242210.jpg
426451,http://images.cocodataset.org/train2014/COCO_train2014_000000426451.jpg
496128,http://images.cocodataset.org/train2014/COCO_train2014_000000496128.jpg
312334,http://images.cocodataset.org/train2014/COCO_train2014_000000312334.jpg
164302,http://images.cocodataset.org/train2014/COCO_train2014_000000164302.jpg
169155,http://images.cocodataset.org/train2014/COCO_train2014_000000169155.jpg
1006,http://images.cocodataset.org/train2014/COCO_train2014_000000001006.jpg
169159,http://images.cocodataset.org/train2014/COCO_train2014_000000169159.jpg
416013,http://images.cocodataset.org/train2014/COCO_train2014_000000416013.jpg
435010,http://images.cocodataset.org/train2014/COCO_train2014_000000435010.jpg
246456,http://images.cocodataset.org/train2014/COCO_train2014_000000246456.jpg
350313,http://images.cocodataset.org/train2014/COCO_train2014_000000350313.jpg
350310,http://images.cocodataset.org/train2014/COCO_train2014_000000350310.jpg
355792,http://images.cocodataset.org/train2014/COCO_train2014_000000355792.jpg
291557,http://images.cocodataset.org/train2014/COCO_train2014_000000291557.jpg
395780,http://images.cocodataset.org/train2014/COCO_train2014_000000395780.jpg
414700,http://images.cocodataset.org/train2014/COCO_train2014_000000414700.jpg
414701,http://images.cocodataset.org/train2014/COCO_train2014_000000414701.jpg
10991,http://images.cocodataset.org/train2014/COCO_train2014_000000010991.jpg
580142,http://images.cocodataset.org/train2014/COCO_train2014_000000580142.jpg
454695,http://images.cocodataset.org/train2014/COCO_train2014_000000454695.jpg
28253,http://images.cocodataset.org/train2014/COCO_train2014_000000028253.jpg
266833,http://images.cocodataset.org/train2014/COCO_train2014_000000266833.jpg
28251,http://images.cocodataset.org/train2014/COCO_train2014_000000028251.jpg
538413,http://images.cocodataset.org/train2014/COCO_train2014_000000538413.jpg
503479,http://images.cocodataset.org/train2014/COCO_train2014_000000503479.jpg
503478,http://images.cocodataset.org/train2014/COCO_train2014_000000503478.jpg
353568,http://images.cocodataset.org/train2014/COCO_train2014_000000353568.jpg
324866,http://images.cocodataset.org/train2014/COCO_train2014_000000324866.jpg
17883,http://images.cocodataset.org/train2014/COCO_train2014_000000017883.jpg
207225,http://images.cocodataset.org/train2014/COCO_train2014_000000207225.jpg
289663,http://images.cocodataset.org/train2014/COCO_train2014_000000289663.jpg
289662,http://images.cocodataset.org/train2014/COCO_train2014_000000289662.jpg
385262,http://images.cocodataset.org/train2014/COCO_train2014_000000385262.jpg
496206,http://images.cocodataset.org/train2014/COCO_train2014_000000496206.jpg
130786,http://images.cocodataset.org/train2014/COCO_train2014_000000130786.jpg
118827,http://images.cocodataset.org/train2014/COCO_train2014_000000118827.jpg
219489,http://images.cocodataset.org/train2014/COCO_train2014_000000219489.jpg
572179,http://images.cocodataset.org/train2014/COCO_train2014_000000572179.jpg
549575,http://images.cocodataset.org/train2014/COCO_train2014_000000549575.jpg
412666,http://images.cocodataset.org/train2014/COCO_train2014_000000412666.jpg
572171,http://images.cocodataset.org/train2014/COCO_train2014_000000572171.jpg
110693,http://images.cocodataset.org/train2014/COCO_train2014_000000110693.jpg
572173,http://images.cocodataset.org/train2014/COCO_train2014_000000572173.jpg
114535,http://images.cocodataset.org/train2014/COCO_train2014_000000114535.jpg
421106,http://images.cocodataset.org/train2014/COCO_train2014_000000421106.jpg
447376,http://images.cocodataset.org/train2014/COCO_train2014_000000447376.jpg
421102,http://images.cocodataset.org/train2014/COCO_train2014_000000421102.jpg
421103,http://images.cocodataset.org/train2014/COCO_train2014_000000421103.jpg
533051,http://images.cocodataset.org/train2014/COCO_train2014_000000533051.jpg
421108,http://images.cocodataset.org/train2014/COCO_train2014_000000421108.jpg
220113,http://images.cocodataset.org/train2014/COCO_train2014_000000220113.jpg
462785,http://images.cocodataset.org/train2014/COCO_train2014_000000462785.jpg
214990,http://images.cocodataset.org/train2014/COCO_train2014_000000214990.jpg
214995,http://images.cocodataset.org/train2014/COCO_train2014_000000214995.jpg
61307,http://images.cocodataset.org/train2014/COCO_train2014_000000061307.jpg
575743,http://images.cocodataset.org/train2014/COCO_train2014_000000575743.jpg
214998,http://images.cocodataset.org/train2014/COCO_train2014_000000214998.jpg
127353,http://images.cocodataset.org/train2014/COCO_train2014_000000127353.jpg
394783,http://images.cocodataset.org/train2014/COCO_train2014_000000394783.jpg
572282,http://images.cocodataset.org/train2014/COCO_train2014_000000572282.jpg
572283,http://images.cocodataset.org/train2014/COCO_train2014_000000572283.jpg
431750,http://images.cocodataset.org/train2014/COCO_train2014_000000431750.jpg
541823,http://images.cocodataset.org/train2014/COCO_train2014_000000541823.jpg
431756,http://images.cocodataset.org/train2014/COCO_train2014_000000431756.jpg
572284,http://images.cocodataset.org/train2014/COCO_train2014_000000572284.jpg
82947,http://images.cocodataset.org/train2014/COCO_train2014_000000082947.jpg
450407,http://images.cocodataset.org/train2014/COCO_train2014_000000450407.jpg
572289,http://images.cocodataset.org/train2014/COCO_train2014_000000572289.jpg
398373,http://images.cocodataset.org/train2014/COCO_train2014_000000398373.jpg
377322,http://images.cocodataset.org/train2014/COCO_train2014_000000377322.jpg
28875,http://images.cocodataset.org/train2014/COCO_train2014_000000028875.jpg
420479,http://images.cocodataset.org/train2014/COCO_train2014_000000420479.jpg
420478,http://images.cocodataset.org/train2014/COCO_train2014_000000420478.jpg
139956,http://images.cocodataset.org/train2014/COCO_train2014_000000139956.jpg
420475,http://images.cocodataset.org/train2014/COCO_train2014_000000420475.jpg
